category2,role,category1,username,text,timestamp,title,idArt
Spies/Secret Agents:1081,normalUser,Wargame:1019,robertosvk,Sono ioo,2021-01-22 18:31:06.261,Confrontro tra i due,405
Fighting:1046,normalUser,Party Game:1030,athreeheadedmonkey,Ah incredibile,2021-01-22 18:31:06.557,Confrontro tra i due,405
Science Fiction:1016,normalUser,Novel-Based:1093,curtismsimcox,Post,2021-01-22 18:31:06.793,Confrontro tra i due,405
Spies/Secret Agents:1081,normalUser,Adventure:1022,4theta,Ah davvero,2021-01-22 18:31:06.999,Confrontro tra i due,405
Print & Play:1120,normalUser,Puzzle:1028,londono,Sono ioo,2021-01-22 18:31:07.21,Confrontro tra i due,405
Territory Building:1086,normalUser,Aviation/Flight:2650,siggijg,Ci siete?,2021-01-22 18:31:07.399,Confrontro tra i due,405
Travel:1097,normalUser,Dice:1017,hadespetrabbit,Ah davvero,2021-01-22 18:31:07.595,Confrontro tra i due,405
Movies/TV/Radio Theme:1064,normalUser,Medical:2145,hunteriffic86,Ah incredibile,2021-01-22 18:31:07.753,Confrontro tra i due,405
Number:1098,normalUser,Abstact Strategy:1009,cuff535,Ah davvero,2021-01-22 18:31:08.201,Confrontro tra i due,405
Medieval:1035,normalUser,Puzzle:1028,greywanderer,Post,2021-01-22 18:31:08.376,Confrontro tra i due,405
Movies/TV/Radio Theme:1064,normalUser,Humor:1079,thatrangerdude,Ci siete?,2021-01-22 18:31:08.544,Confrontro tra i due,405
Print & Play:1120,normalUser,Economic:1021,robkoch2112,Ci siete?,2021-01-22 18:31:08.81,Confrontro tra i due,405
Deduction:1039,normalUser,Fantasy:1010,piotrboruta,Post,2021-01-22 18:31:09.175,Confrontro tra i due,405
Economic:1021,moderator,Napoleonic:1051,israft,Che fate?,2021-01-22 18:31:09.633,Confrontro tra i due,405
Medical:2145,influencer,Animals:1089,martman,Che fate?,2021-01-22 18:31:09.875,Confrontro tra i due,405
Number:1098,normalUser,Card Game:1002,berniesalti,Ah davvero,2021-01-22 18:31:10.155,Confrontro tra i due,405
Real-time:1037,normalUser,Humor:1079,caladondexrane,Ci siete?,2021-01-22 18:31:10.444,Confrontro tra i due,405
Medical:2145,normalUser,Real-time:1037,aimii,Post,2021-01-22 18:31:10.78,Confrontro tra i due,405
Economic:1021,normalUser,Print & Play:1120,giocard,Ah incredibile,2021-01-22 18:31:11.029,Confrontro tra i due,405
Ancient:1050,normalUser,Action/Dexterity:1032,ranjr,Sono ioo,2021-01-22 18:31:11.313,Confrontro tra i due,405
Humor:1079,normalUser,Deduction:1039,esrik,Sono ioo,2021-01-22 18:31:11.545,Confrontro tra i due,405
Book:1117,normalUser,Collectible Components:1044,tarris_vaal,Ah davvero,2021-01-22 18:31:11.733,Confrontro tra i due,405
Deduction:1039,influencer,World War II: 1049,frenkimanki,Ah davvero,2021-01-22 18:31:11.984,Confrontro tra i due,405
Movies/TV/Radio Theme:1064,normalUser,Adventure:1022,abob101,Tutto bene?,2021-01-22 18:31:12.158,Confrontro tra i due,405
Humor:1079,normalUser,Economic:1021,drewie29,Ci siete?,2021-01-22 18:31:12.33,Confrontro tra i due,405
Racing:1031,normalUser,Humor:1079,briguy7727,Post,2021-01-22 18:31:12.489,Confrontro tra i due,405
Negotiation:1026,normalUser,Fighting:1046,tiorpozo,Ci siete?,2021-01-22 18:31:12.637,Confrontro tra i due,405
Print & Play:1120,normalUser,Word-game:1025,kombucha3,Ah incredibile,2021-01-22 18:31:12.786,Confrontro tra i due,405
Fighting:1046,normalUser,Aviation/Flight:2650,area61,Sono ioo,2021-01-22 18:31:12.936,Confrontro tra i due,405
Novel-Based:1093,normalUser,Collectible Components:1044,abeechler27,Ah incredibile,2021-01-22 18:31:13.093,Confrontro tra i due,405
Educational:1094,normalUser,Word-game:1025,mbargo,Che fate?,2021-01-22 18:31:13.248,Confrontro tra i due,405
Print & Play:1120,normalUser,Animals:1089,rntpsc,Tutto bene?,2021-01-22 18:31:13.39,Confrontro tra i due,405
Fantasy:1010,normalUser,Wargame:1019,thomasdev,Ah davvero,2021-01-22 18:31:13.551,Confrontro tra i due,405
Novel-Based:1093,normalUser,Deduction:1039,kassu,Ah incredibile,2021-01-22 18:31:13.698,Confrontro tra i due,405
Abstact Strategy:1009,normalUser,Travel:1097,jennyidafiina,Che fate?,2021-01-22 18:31:13.848,Confrontro tra i due,405
Napoleonic:1051,normalUser,Collectible Components:1044,nellatrebor,Ci siete?,2021-01-22 18:31:13.999,Confrontro tra i due,405
Territory Building:1086,normalUser,Puzzle:1028,suspectus,Sono ioo,2021-01-22 18:31:14.157,Confrontro tra i due,405
Word-game:1025,influencer,Humor:1079,iamaherr,Ci siete?,2021-01-22 18:31:14.305,Confrontro tra i due,405
Economic:1021,normalUser,Word-game:1025,subhuman82,Ci siete?,2021-01-22 18:31:14.451,Confrontro tra i due,405
World War II: 1049,normalUser,Napoleonic:1051,raphael_funsparks,Ah incredibile,2021-01-22 18:31:35.781,,407
Fantasy:1010,normalUser,Animals:1089,krushack88,Che fate?,2021-01-22 18:31:35.977,,407
Memory:1045,normalUser,Action/Dexterity:1032,trolik81,Ci siete?,2021-01-22 18:31:36.129,,407
Deduction:1039,normalUser,Science Fiction:1016,nooly81,Ci siete?,2021-01-22 18:31:36.307,,407
Transportation:1011,normalUser,Action/Dexterity:1032,fwkrail,Ah davvero,2021-01-22 18:31:36.459,,407
World War II: 1049,normalUser,Racing:1031,halconmilenario,Ci siete?,2021-01-22 18:31:36.616,,407
Card Game:1002,normalUser,Animals:1089,ormi,Ah incredibile,2021-01-22 18:31:36.804,,407
Bluffing:1023,normalUser,Word-game:1025,scytale82,Tutto bene?,2021-01-22 18:31:37.003,,407
Party Game:1030,normalUser,Fantasy:1010,tompfg,Che fate?,2021-01-22 18:31:37.211,,407
"[{""role"":influencer,debaser23,Sono ioo,2021-01-22 18:31:37.482,,407,,"
Wargame:1019,influencer,Medieval:1035,charnocker,Tutto bene?,2021-01-22 18:31:37.79,,407
Number:1098,normalUser,Print & Play:1120,sammyspaceman,Ah davvero,2021-01-22 18:31:38.413,,407
Travel:1097,normalUser,Aviation/Flight:2650,goache,Ah incredibile,2021-01-22 18:31:38.578,,407
Napoleonic:1051,normalUser,Party Game:1030,danib931,Sono ioo,2021-01-22 18:31:38.74,,407
Puzzle:1028,normalUser,Science Fiction:1016,jhmirage,Sono ioo,2021-01-22 18:31:38.893,,407
Adventure:1022,normalUser,Miniatures:1047,nerdym0m,Ah incredibile,2021-01-22 18:31:39.057,,407
Fighting:1046,normalUser,Puzzle:1028,glorius,Ah davvero,2021-01-22 18:31:39.217,,407
Medical:2145,normalUser,Animals:1089,jax2002,Tutto bene?,2021-01-22 18:31:39.378,,407
Fighting:1046,normalUser,Memory:1045,andydufresne,Ah davvero,2021-01-22 18:31:39.55,,407
Aviation/Flight:2650,normalUser,Card Game:1002,marcusirving317,Post,2021-01-22 18:31:39.808,,407
Trains:1034,normalUser,Wargame:1019,gamify,Ci siete?,2021-01-22 18:31:40.016,,407
Novel-Based:1093,normalUser,Aviation/Flight:2650,psson73,Post,2021-01-22 18:31:40.279,,407
Number:1098,influencer,Spies/Secret Agents:1081,kalimero,Tutto bene?,2021-01-22 18:32:09.338,Articolone,409
Aviation/Flight:2650,moderator,Movies/TV/Radio Theme:1064,fallouthun,Tutto bene?,2021-01-22 18:32:09.136,Articolone,409
Sports:1038,normalUser,Spies/Secret Agents:1081,jamy2121,Ah incredibile,2021-01-22 18:32:08.937,Articolone,409
Transportation:1011,normalUser,Party Game:1030,mason0567,Sono ioo,2021-01-22 18:32:08.72,Articolone,409
Trains:1034,normalUser,Number:1098,safehanded,Tutto bene?,2021-01-22 18:32:07.85,Articolone,409
Travel:1097,normalUser,Fantasy:1010,goalum,Che fate?,2021-01-22 18:32:07.687,Articolone,409
Trains:1034,normalUser,Science Fiction:1016,sonikr,Ci siete?,2021-01-22 18:32:07.427,Articolone,409
Medieval:1035,normalUser,Murder/Mystery:1040,tdhsmith,Ci siete?,2021-01-22 18:32:07.216,Articolone,409
Zombies:2481,normalUser,Deduction:1039,poguem101,Ah incredibile,2021-01-22 18:32:12.456,Scontro tra titani,411
Napoleonic:1051,normalUser,Racing:1031,jasminetran,Ci siete?,2021-01-22 18:32:12.617,Scontro tra titani,411
Territory Building:1086,normalUser,Fighting:1046,simc,Ah davvero,2021-01-22 18:32:12.771,Scontro tra titani,411
Children's Game:1041,normalUser,Miniatures:1047,nguerra1971,Ah davvero,2021-01-22 18:32:12.966,Scontro tra titani,411
Puzzle:1028,normalUser,Exploration:1020,captwhat,Ah davvero,2021-01-22 18:32:13.22,Scontro tra titani,411
Miniatures:1047,normalUser,Movies/TV/Radio Theme:1064,oakford,Ah incredibile,2021-01-22 18:32:13.398,Scontro tra titani,411
Sports:1038,normalUser,Negotiation:1026,the_great_old_bgamer,Che fate?,2021-01-22 18:32:13.548,Scontro tra titani,411
Bluffing:1023,normalUser,Adventure:1022,alf2000,Post,2021-01-22 18:32:13.746,Scontro tra titani,411
Trains:1034,normalUser,Medical:2145,mondrianus,Ah davvero,2021-01-22 18:32:13.901,Scontro tra titani,411
Miniatures:1047,influencer,Spies/Secret Agents:1081,studiamea,Tutto bene?,2021-01-22 18:32:14.05,Scontro tra titani,411
Zombies:2481,normalUser,Medical:2145,dannifa87,Tutto bene?,2021-01-22 18:32:14.211,Scontro tra titani,411
Action/Dexterity:1032,normalUser,Modern Warfare:1069,psyga315,Tutto bene?,2021-01-22 18:32:14.639,Scontro tra titani,411
Party Game:1030,normalUser,Miniatures:1047,auruxxx,Ah davvero,2021-01-22 18:32:14.955,Scontro tra titani,411
Memory:1045,normalUser,Science Fiction:1016,pastoralicegames,Sono ioo,2021-01-22 18:32:15.268,Scontro tra titani,411
Fighting:1046,normalUser,Murder/Mystery:1040,funk3r,Ah incredibile,2021-01-22 18:32:15.781,Scontro tra titani,411
Wargame:1019,normalUser,Real-time:1037,kumasan,Tutto bene?,2021-01-22 18:32:16.128,Scontro tra titani,411
Exploration:1020,normalUser,Territory Building:1086,osukaru,Ci siete?,2021-01-22 18:32:16.601,Scontro tra titani,411
Children's Game:1041,normalUser,Racing:1031,barbolrondador,Sono ioo,2021-01-22 18:32:16.978,Scontro tra titani,411
Collectible Components:1044,normalUser,Napoleonic:1051,taraspoutine31,Ah incredibile,2021-01-22 18:32:17.388,Scontro tra titani,411
Napoleonic:1051,normalUser,Action/Dexterity:1032,badcloud,Ah davvero,2021-01-22 18:32:17.811,Scontro tra titani,411
Card Game:1002,normalUser,Spies/Secret Agents:1081,ptysiu,Sono ioo,2021-01-22 18:32:18.232,Scontro tra titani,411
Fighting:1046,normalUser,Card Game:1002,hoschiadedodi,Ah incredibile,2021-01-22 18:33:00.217,Confrontro tra i due,413
Print & Play:1120,normalUser,Bluffing:1023,ger_trudi,Ah incredibile,2021-01-22 18:33:00.041,Confrontro tra i due,413
Exploration:1020,normalUser,Deduction:1039,creepingna,Ah davvero,2021-01-22 18:32:59.785,Confrontro tra i due,413
Memory:1045,normalUser,Fighting:1046,ceemonkee,Sono ioo,2021-01-22 18:32:59.616,Confrontro tra i due,413
Transportation:1011,normalUser,Medical:2145,bonotow,Post,2021-01-22 18:32:59.222,Confrontro tra i due,413
Fantasy:1010,influencer,Educational:1094,dontquit,Che fate?,2021-01-22 18:32:59.054,Confrontro tra i due,413
Party Game:1030,influencer,Miniatures:1047,marcus_coyote,Ci siete?,2021-01-22 18:32:58.846,Confrontro tra i due,413
Aviation/Flight:2650,normalUser,Zombies:2481,lpress13,Ci siete?,2021-01-22 18:32:58.673,Confrontro tra i due,413
Children's Game:1041,influencer,Educational:1094,jpwoo,Tutto bene?,2021-01-22 18:32:58.504,Confrontro tra i due,413
World War II: 1049,normalUser,Modern Warfare:1069,raxxian,Ci siete?,2021-01-22 18:32:58.292,Confrontro tra i due,413
World War II: 1049,normalUser,Aviation/Flight:2650,markmist,Ah davvero,2021-01-22 18:32:58.14,Confrontro tra i due,413
Economic:1021,normalUser,Humor:1079,alexa_mon,Post,2021-01-22 18:32:57.948,Confrontro tra i due,413
Deduction:1039,normalUser,Movies/TV/Radio Theme:1064,tomrel,Che fate?,2021-01-22 18:32:57.796,Confrontro tra i due,413
Abstact Strategy:1009,influencer,Negotiation:1026,marioundluigi,Ah davvero,2021-01-22 18:32:57.598,Confrontro tra i due,413
Miniatures:1047,normalUser,Movies/TV/Radio Theme:1064,volte6,Tutto bene?,2021-01-22 18:32:57.448,Confrontro tra i due,413
Sports:1038,normalUser,Medical:2145,igelkott255,Tutto bene?,2021-01-22 18:32:45.699,Confrontro tra i due,413
Modern Warfare:1069,normalUser,Transportation:1011,ravenct,Tutto bene?,2021-01-22 18:32:45.861,Confrontro tra i due,413
Book:1117,normalUser,Aviation/Flight:2650,balesir,Sono ioo,2021-01-22 18:32:46.007,Confrontro tra i due,413
Spies/Secret Agents:1081,influencer,Video Game Theme:1101,napfel,Ah incredibile,2021-01-22 18:32:46.156,Confrontro tra i due,413
Memory:1045,normalUser,Number:1098,freduk,Post,2021-01-22 18:32:46.309,Confrontro tra i due,413
Zombies:2481,normalUser,Science Fiction:1016,sibarita,Ah incredibile,2021-01-22 18:32:46.469,Confrontro tra i due,413
Print & Play:1120,influencer,Bluffing:1023,buxteplayer,Sono ioo,2021-01-22 18:32:46.653,Confrontro tra i due,413
Exploration:1020,normalUser,Bluffing:1023,hawkskull,Tutto bene?,2021-01-22 18:32:46.836,Confrontro tra i due,413
Fantasy:1010,influencer,Transportation:1011,rille4ever,Che fate?,2021-01-22 18:32:46.985,Confrontro tra i due,413
Animals:1089,normalUser,Adventure:1022,thunderturkey,Sono ioo,2021-01-22 18:32:47.187,Confrontro tra i due,413
Sports:1038,normalUser,Number:1098,jpon,Tutto bene?,2021-01-22 18:32:47.385,Confrontro tra i due,413
Trains:1034,normalUser,Action/Dexterity:1032,neldor,Post,2021-01-22 18:32:47.534,Confrontro tra i due,413
Word-game:1025,influencer,Movies/TV/Radio Theme:1064,aloli,Tutto bene?,2021-01-22 18:32:47.685,Confrontro tra i due,413
Dice:1017,normalUser,Murder/Mystery:1040,spiras,Ci siete?,2021-01-22 18:32:47.849,Confrontro tra i due,413
Zombies:2481,normalUser,Animals:1089,plumcreek,Tutto bene?,2021-01-22 18:32:48.441,Confrontro tra i due,413
Puzzle:1028,normalUser,Action/Dexterity:1032,cypherus,Ci siete?,2021-01-22 18:32:48.738,Confrontro tra i due,413
Murder/Mystery:1040,normalUser,Party Game:1030,inaytaobako,Ah incredibile,2021-01-22 18:32:49.096,Confrontro tra i due,413
Humor:1079,normalUser,World War II: 1049,rodtyler,Sono ioo,2021-01-22 18:32:49.262,Confrontro tra i due,413
Book:1117,normalUser,Print & Play:1120,ultimatekittens,Sono ioo,2021-01-22 18:32:49.676,Confrontro tra i due,413
Medieval:1035,normalUser,Collectible Components:1044,rhoderich,Post,2021-01-22 18:32:49.983,Confrontro tra i due,413
Aviation/Flight:2650,normalUser,World War II: 1049,cortez the killer,Ah davvero,2021-01-22 18:32:50.329,Confrontro tra i due,413
Exploration:1020,normalUser,Fantasy:1010,darkstormita,Tutto bene?,2021-01-22 18:32:50.51,Confrontro tra i due,413
Exploration:1020,normalUser,Modern Warfare:1069,waffleaber,Ah davvero,2021-01-22 18:32:51.008,Confrontro tra i due,413
Movies/TV/Radio Theme:1064,normalUser,Action/Dexterity:1032,lpgdarkfire,Ah incredibile,2021-01-22 18:32:51.458,Confrontro tra i due,413
Racing:1031,normalUser,Zombies:2481,konash,Ci siete?,2021-01-22 18:32:51.863,Confrontro tra i due,413
Word-game:1025,influencer,Economic:1021,zachstoltenberg,Tutto bene?,2021-01-22 18:32:52.324,Confrontro tra i due,413
Travel:1097,influencer,Ancient:1050,betsybu1989,Sono ioo,2021-01-22 18:32:52.748,Confrontro tra i due,413
Dice:1017,normalUser,Medieval:1035,doctorbox,Sono ioo,2021-01-22 18:32:53.003,Confrontro tra i due,413
Print & Play:1120,normalUser,Dice:1017,leejiho,Post,2021-01-22 18:32:53.191,Confrontro tra i due,413
Card Game:1002,normalUser,Movies/TV/Radio Theme:1064,jamobinge,Ci siete?,2021-01-22 18:32:53.336,Confrontro tra i due,413
Party Game:1030,normalUser,Puzzle:1028,idlemuppet,Ah incredibile,2021-01-22 18:32:53.495,Confrontro tra i due,413
Exploration:1020,normalUser,Fighting:1046,jackquimby,Post,2021-01-22 18:32:53.641,Confrontro tra i due,413
Book:1117,influencer,Collectible Components:1044,ollaauszimbabwe,Ah incredibile,2021-01-22 18:32:53.785,Confrontro tra i due,413
Adventure:1022,normalUser,Medical:2145,mananthemoon,Che fate?,2021-01-22 18:32:53.942,Confrontro tra i due,413
Adventure:1022,normalUser,Print & Play:1120,ahzzz,Che fate?,2021-01-22 18:32:54.099,Confrontro tra i due,413
Transportation:1011,influencer,Trains:1034,kumkalukumka,Sono ioo,2021-01-22 18:32:54.249,Confrontro tra i due,413
Movies/TV/Radio Theme:1064,normalUser,Memory:1045,nairipo,Post,2021-01-22 18:32:54.399,Confrontro tra i due,413
Action/Dexterity:1032,normalUser,Video Game Theme:1101,jofrie,Post,2021-01-22 18:32:54.992,Confrontro tra i due,413
Ancient:1050,normalUser,Real-time:1037,cduwelz,Ah incredibile,2021-01-22 18:32:55.239,Confrontro tra i due,413
Video Game Theme:1101,normalUser,Negotiation:1026,liberti,Sono ioo,2021-01-22 18:32:55.717,Confrontro tra i due,413
Abstact Strategy:1009,normalUser,Puzzle:1028,puffin13,Ah davvero,2021-01-22 18:32:55.897,Confrontro tra i due,413
Puzzle:1028,normalUser,Action/Dexterity:1032,desa_turation,Ah incredibile,2021-01-22 18:32:56.054,Confrontro tra i due,413
Economic:1021,normalUser,Deduction:1039,green igor,Ah davvero,2021-01-22 18:32:56.304,Confrontro tra i due,413
Spies/Secret Agents:1081,normalUser,Medical:2145,chicagojoseph,Che fate?,2021-01-22 18:32:56.468,Confrontro tra i due,413
Zombies:2481,normalUser,Puzzle:1028,dupredunn,Sono ioo,2021-01-22 18:32:56.699,Confrontro tra i due,413
Zombies:2481,normalUser,Action/Dexterity:1032,denell,Sono ioo,2021-01-22 18:32:56.977,Confrontro tra i due,413
Abstact Strategy:1009,normalUser,Medieval:1035,clintr3551,Post,2021-01-22 18:32:57.247,Confrontro tra i due,413
Miniatures:1047,normalUser,Book:1117,mosqit,Sono ioo,2021-01-22 18:33:49.363,Che articolo,415
Humor:1079,normalUser,Spies/Secret Agents:1081,desertmonkey,Post,2021-01-22 18:33:49.008,Che articolo,415
Medical:2145,influencer,Economic:1021,noun sequitur,Ah incredibile,2021-01-22 18:33:48.834,Che articolo,415
Spies/Secret Agents:1081,influencer,Educational:1094,canyaz,Che fate?,2021-01-22 18:33:48.667,Che articolo,415
Deduction:1039,normalUser,Fantasy:1010,piotrboruta,Tutto bene?,2021-01-22 18:33:48.495,Che articolo,415
Territory Building:1086,moderator,Napoleonic:1051,christopherdgraves,Ah incredibile,2021-01-22 18:33:48.235,Che articolo,415
Trains:1034,normalUser,Fighting:1046,jordanwmartin,Sono ioo,2021-01-22 18:33:48.063,Che articolo,415
Spies/Secret Agents:1081,influencer,Video Game Theme:1101,telkie,Post,2021-01-22 18:33:47.915,Che articolo,415
Medical:2145,influencer,Negotiation:1026,foreshadow,Sono ioo,2021-01-22 18:33:47.745,Che articolo,415
Sports:1038,normalUser,Fighting:1046,shadow255,Ah davvero,2021-01-22 18:33:47.565,Che articolo,415
Animals:1089,normalUser,Number:1098,mitch0212,Ah davvero,2021-01-22 18:33:47.085,Che articolo,415
Abstact Strategy:1009,normalUser,Wargame:1019,kennethkaizer,Ci siete?,2021-01-22 18:33:46.629,Che articolo,415
Word-game:1025,influencer,Miniatures:1047,maikai,Ci siete?,2021-01-22 18:33:46.468,Che articolo,415
Collectible Components:1044,normalUser,Novel-Based:1093,shobs,Tutto bene?,2021-01-22 18:33:46.278,Che articolo,415
Modern Warfare:1069,normalUser,Collectible Components:1044,georgiobreshkov,Ah incredibile,2021-01-22 18:33:46.13,Che articolo,415
Collectible Components:1044,normalUser,World War II: 1049,bethnart,Ah incredibile,2021-01-22 18:33:45.944,Che articolo,415
Bluffing:1023,normalUser,Fantasy:1010,sengio agco,Ah davvero,2021-01-22 18:33:45.801,Che articolo,415
Trains:1034,normalUser,Movies/TV/Radio Theme:1064,finhisky,Che fate?,2021-01-22 18:33:45.653,Che articolo,415
Novel-Based:1093,normalUser,Action/Dexterity:1032,zagorthedemon,Post,2021-01-22 18:33:45.461,Che articolo,415
Number:1098,normalUser,Book:1117,unichap,Ah davvero,2021-01-22 18:33:45.275,Che articolo,415
Humor:1079,influencer,Medical:2145,langer738,Ah davvero,2021-01-22 18:33:44.996,Che articolo,415
Book:1117,normalUser,Bluffing:1023,sleeper86,Che fate?,2021-01-22 18:33:44.585,Che articolo,415
Wargame:1019,influencer,Humor:1079,joshdewa,Ci siete?,2021-01-22 18:33:44.001,Che articolo,415
Napoleonic:1051,normalUser,Animals:1089,nittanneey,Ah incredibile,2021-01-22 18:33:43.78,Che articolo,415
Action/Dexterity:1032,normalUser,Puzzle:1028,gamerknag,Post,2021-01-22 18:33:43.597,Che articolo,415
Action/Dexterity:1032,normalUser,Spies/Secret Agents:1081,rhezuss,Tutto bene?,2021-01-22 18:33:43.393,Che articolo,415
Territory Building:1086,normalUser,Abstact Strategy:1009,cck1977,Che fate?,2021-01-22 18:33:43.167,Che articolo,415
Fighting:1046,normalUser,Print & Play:1120,finalbreak66,Tutto bene?,2021-01-22 18:33:42.961,Che articolo,415
Fighting:1046,influencer,World War II: 1049,jim_preston,Sono ioo,2021-01-22 18:33:42.777,Che articolo,415
Puzzle:1028,normalUser,World War II: 1049,glarkus,Tutto bene?,2021-01-22 18:33:42.559,Che articolo,415
Fantasy:1010,normalUser,Fighting:1046,trubec97,Che fate?,2021-01-22 18:33:42.316,Che articolo,415
Animals:1089,normalUser,Book:1117,logiclust1111111,Tutto bene?,2021-01-22 18:33:42.124,Che articolo,415
Aviation/Flight:2650,normalUser,Bluffing:1023,lsword,Ah incredibile,2021-01-22 18:33:41.895,Che articolo,415
Educational:1094,normalUser,Modern Warfare:1069,pwheatonwmh,Ci siete?,2021-01-22 18:33:41.727,Che articolo,415
Number:1098,normalUser,Spies/Secret Agents:1081,tatsu,Ci siete?,2021-01-22 18:33:41.551,Che articolo,415
World War II: 1049,normalUser,Number:1098,gilder81,Ah incredibile,2021-01-22 18:33:41.395,Che articolo,415
Word-game:1025,moderator,Spies/Secret Agents:1081,robotbunny,Ah davvero,2021-01-22 18:33:41.206,Che articolo,415
Sports:1038,normalUser,Bluffing:1023,lioninwait,Sono ioo,2021-01-22 18:33:40.955,Che articolo,415
Puzzle:1028,normalUser,Murder/Mystery:1040,nelfein,Tutto bene?,2021-01-22 18:33:40.761,Che articolo,415
Children's Game:1041,normalUser,Number:1098,gloebel,Post,2021-01-22 18:33:40.568,Che articolo,415
Puzzle:1028,normalUser,Medieval:1035,odimusprime,Tutto bene?,2021-01-22 18:33:30.016,Che articolo,415
Action/Dexterity:1032,normalUser,Medical:2145,campini,Che fate?,2021-01-22 18:33:30.197,Che articolo,415
Adventure:1022,normalUser,Novel-Based:1093,schmidhuber,Tutto bene?,2021-01-22 18:33:30.35,Che articolo,415
Territory Building:1086,normalUser,Memory:1045,tesl,Ah davvero,2021-01-22 18:33:30.497,Che articolo,415
Spies/Secret Agents:1081,normalUser,Sports:1038,warthogrampage,Ah incredibile,2021-01-22 18:33:30.84,Che articolo,415
Book:1117,normalUser,Miniatures:1047,ejboston,Tutto bene?,2021-01-22 18:33:31.137,Che articolo,415
Abstact Strategy:1009,normalUser,Aviation/Flight:2650,harryelwell,Sono ioo,2021-01-22 18:33:31.426,Che articolo,415
Negotiation:1026,normalUser,Medical:2145,indiany,Ci siete?,2021-01-22 18:33:31.913,Che articolo,415
Party Game:1030,normalUser,Children's Game:1041,damoncasale,Che fate?,2021-01-22 18:33:32.439,Che articolo,415
Medical:2145,influencer,Animals:1089,martman,Sono ioo,2021-01-22 18:33:33.201,Che articolo,415
Card Game:1002,normalUser,Party Game:1030,philmessina,Post,2021-01-22 18:33:33.504,Che articolo,415
Animals:1089,normalUser,Economic:1021,dawncheri,Ah incredibile,2021-01-22 18:33:33.753,Che articolo,415
Print & Play:1120,influencer,Collectible Components:1044,mount3,Post,2021-01-22 18:33:34.125,Che articolo,415
Book:1117,normalUser,Puzzle:1028,eisenfaust,Che fate?,2021-01-22 18:33:34.29,Che articolo,415
Puzzle:1028,normalUser,Video Game Theme:1101,kenshinku,Post,2021-01-22 18:33:34.488,Che articolo,415
World War II: 1049,normalUser,Print & Play:1120,shugiosha,Sono ioo,2021-01-22 18:33:34.633,Che articolo,415
Abstact Strategy:1009,normalUser,Economic:1021,boardgamegenious,Ah davvero,2021-01-22 18:33:34.774,Che articolo,415
Humor:1079,normalUser,Party Game:1030,neumond,Ah davvero,2021-01-22 18:33:34.92,Che articolo,415
Word-game:1025,normalUser,Trains:1034,roguedog67,Che fate?,2021-01-22 18:33:35.071,Che articolo,415
Racing:1031,normalUser,Children's Game:1041,pitsbrgparatrpr,Post,2021-01-22 18:33:35.212,Che articolo,415
Number:1098,influencer,Card Game:1002,hojusimpson,Ci siete?,2021-01-22 18:33:35.358,Che articolo,415
Travel:1097,normalUser,Print & Play:1120,redsign,Tutto bene?,2021-01-22 18:33:35.501,Che articolo,415
Sports:1038,normalUser,Collectible Components:1044,yanasimons,Post,2021-01-22 18:33:35.654,Che articolo,415
Territory Building:1086,normalUser,Negotiation:1026,grind,Che fate?,2021-01-22 18:33:35.809,Che articolo,415
Adventure:1022,normalUser,Animals:1089,brazile,Post,2021-01-22 18:33:35.975,Che articolo,415
Real-time:1037,normalUser,Party Game:1030,zaraki kempachi,Post,2021-01-22 18:33:36.145,Che articolo,415
Transportation:1011,normalUser,Zombies:2481,smoothraving,Che fate?,2021-01-22 18:33:36.297,Che articolo,415
Territory Building:1086,normalUser,Puzzle:1028,tikigod,Ah incredibile,2021-01-22 18:33:36.45,Che articolo,415
Medieval:1035,influencer,Fighting:1046,elparso,Ci siete?,2021-01-22 18:33:36.614,Che articolo,415
Memory:1045,influencer,Medical:2145,lapintiainen,Tutto bene?,2021-01-22 18:33:36.765,Che articolo,415
Negotiation:1026,normalUser,Transportation:1011,vondook,Post,2021-01-22 18:33:36.916,Che articolo,415
Party Game:1030,normalUser,Deduction:1039,navvie,Ci siete?,2021-01-22 18:33:37.065,Che articolo,415
Negotiation:1026,normalUser,Territory Building:1086,sabri_03,Che fate?,2021-01-22 18:33:37.317,Che articolo,415
Memory:1045,influencer,Medical:2145,lapintiainen,Ci siete?,2021-01-22 18:33:37.586,Che articolo,415
Trains:1034,normalUser,Dice:1017,ytinirt,Ci siete?,2021-01-22 18:33:37.785,Che articolo,415
Napoleonic:1051,normalUser,Puzzle:1028,michaeljaredcarson,Ci siete?,2021-01-22 18:33:37.943,Che articolo,415
Trains:1034,normalUser,Dice:1017,castewar,Ah incredibile,2021-01-22 18:33:38.09,Che articolo,415
Miniatures:1047,normalUser,Sports:1038,kardwill,Che fate?,2021-01-22 18:33:38.241,Che articolo,415
Word-game:1025,normalUser,Humor:1079,truesurviver,Ci siete?,2021-01-22 18:33:38.52,Che articolo,415
Negotiation:1026,normalUser,Educational:1094,rinserepeat,Ah incredibile,2021-01-22 18:33:38.696,Che articolo,415
Territory Building:1086,normalUser,Educational:1094,quixalicious,Ah davvero,2021-01-22 18:33:38.877,Che articolo,415
Animals:1089,normalUser,Action/Dexterity:1032,paperellagialla,Sono ioo,2021-01-22 18:33:39.057,Che articolo,415
Puzzle:1028,normalUser,Print & Play:1120,negarville,Post,2021-01-22 18:33:39.215,Che articolo,415
