p
"[{""category2"":Deduction:1039,""role"":normalUser,""category1"":Number:1098,""username"":wallauspielt},{""text"":Ci siete?,""timestamp"":2021-01-22 19:28:29.058},{""category2"":null,""name"":Tara, Seat of Kings,""category1"":Abstract Strategy:1009}]"
"[{""category2"":Fantasy:1010,""role"":normalUser,""category1"":Medieval:1035,""username"":john14384},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:43:19.569},{""category2"":null,""name"":Der Alchemyst,""category1"":null}]"
"[{""category2"":Medical:2145,""role"":normalUser,""category1"":Card Game:1002,""username"":nrrbar},{""text"":Ci siete?,""timestamp"":2021-01-22 19:37:20.468},{""category2"":null,""name"":Formula Dé: Grand Prix Hockenheim (15) / Zeltweg (16),""category1"":null}]"
"[{""category2"":Science Fiction:1016,""role"":normalUser,""category1"":Real-time:1037,""username"":incendiarykg},{""text"":Post,""timestamp"":2021-01-22 19:43:39.524},{""category2"":null,""name"":Dennis spelet,""category1"":null}]"
"[{""category2"":Animals:1089,""role"":normalUser,""category1"":Card Game:1002,""username"":raiderheel9304},{""text"":Sono ioo,""timestamp"":2021-01-22 19:58:38.036},{""category2"":null,""name"":Form Line of Battle,""category1"":null}]"
"[{""category2"":Adventure:1022,""role"":normalUser,""category1"":Medical:2145,""username"":grassmanbenny},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:50:16.182},{""category2"":null,""name"":Forgotten Axis: Murmansk 1941,""category1"":null}]"
"[{""category2"":Ancient:1050,""role"":normalUser,""category1"":Economic:1021,""username"":johnhiday},{""text"":Ah davvero,""timestamp"":2021-01-22 19:47:31.512},{""category2"":null,""name"":Forbidden Stars,""category1"":null}]"
"[{""category2"":Puzzle:1028,""role"":normalUser,""category1"":Novel-Based:1093,""username"":stoicmatt},{""text"":Sono ioo,""timestamp"":2021-01-22 20:01:06.088},{""category2"":null,""name"":Forbidden Sky,""category1"":null}]"
"[{""category2"":Humor:1079,""role"":normalUser,""category1"":Deduction:1039,""username"":mwkerek},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:37:00.108},{""category2"":null,""name"":Dem Yeti wird´s zu bunt!,""category1"":null}]"
"[{""category2"":Economic:1021,""role"":normalUser,""category1"":Book:1117,""username"":nezrul},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:25:43.847},{""category2"":null,""name"":For Faerie, Queen, and Country,""category1"":null}]"
"[{""category2"":Negotiation:1026,""role"":normalUser,""category1"":Adventure:1022,""username"":simgermann},{""text"":Ah davvero,""timestamp"":2021-01-22 19:49:22.448},{""category2"":null,""name"":Foppen,""category1"":null}]"
"[{""category2"":Collectible Components:1044,""role"":normalUser,""category1"":Negotiation:1026,""username"":mpetermax},{""text"":Che fate?,""timestamp"":2021-01-22 19:42:30.177},{""category2"":null,""name"":Dein eigenes Spiel,""category1"":null}]"
"[{""category2"":Collectible Components:1044,""role"":normalUser,""category1"":Economic:1021,""username"":bstardif},{""text"":Ah davvero,""timestamp"":2021-01-22 19:27:50.608},{""category2"":null,""name"":deGenesis - Ein Stern wird fallen,""category1"":null}]"
"[{""category2"":World War II: 1049,""role"":normalUser,""category1"":Real-time:1037,""username"":jeanpierre994},{""text"":Che fate?,""timestamp"":2021-01-22 19:41:23.429},{""category2"":null,""name"":Food Chain Magnate,""category1"":null}]"
"[{""category2"":Puzzle:1028,""role"":normalUser,""category1"":Adventure:1022,""username"":vgbadorrey},{""text"":Che fate?,""timestamp"":2021-01-22 19:37:59.125},{""category2"":null,""name"":Deep-Sea Diver,""category1"":null}]"
"[{""category2"":Educational:1094,""role"":normalUser,""category1"":Book:1117,""username"":namander},{""text"":Che fate?,""timestamp"":2021-01-22 19:26:48.625},{""category2"":null,""name"":Fog of Love,""category1"":null}]"
"[{""category2"":Card Game:1002,""role"":normalUser,""category1"":Party Game:1030,""username"":haya mara},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:25:32.457},{""category2"":null,""name"":Flux,""category1"":null}]"
"[{""category2"":Transportation:1011,""role"":normalUser,""category1"":Trains:1034,""username"":djcassar},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:51:27.681},{""category2"":null,""name"":Flut des Verderbens,""category1"":null}]"
"[{""category2"":Aviation/Flight:2650,""role"":normalUser,""category1"":Collectible Components:1044,""username"":pzl11c},{""text"":Post,""timestamp"":2021-01-22 19:33:20.541},{""category2"":null,""name"":Deathwatch: Overkil,""category1"":null}]"
"[{""category2"":Party Game:1030,""role"":normalUser,""category1"":Abstact Strategy:1009,""username"":slideon},{""text"":Sono ioo,""timestamp"":2021-01-22 19:34:30.326},{""category2"":null,""name"":Deathwatch Program,""category1"":null}]"
"[{""category2"":Book:1117,""role"":normalUser,""category1"":Real-time:1037,""username"":purpledeezee},{""text"":Che fate?,""timestamp"":2021-01-22 19:41:22.963},{""category2"":null,""name"":Death Angel,""category1"":null}]"
"[{""category2"":Exploration:1020,""role"":normalUser,""category1"":Video Game Theme:1101,""username"":tetos},{""text"":Ci siete?,""timestamp"":2021-01-22 19:52:33.058},{""category2"":null,""name"":Fluchmory,""category1"":null}]"
"[{""category2"":Party Game:1030,""role"":normalUser,""category1"":Murder/Mystery:1040,""username"":mardukhunter},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:55:52.922},{""category2"":null,""name"":Deadwood - Boxed edition,""category1"":null}]"
"[{""category2"":Puzzle:1028,""role"":normalUser,""category1"":Economic:1021,""username"":coldy7},{""text"":Post,""timestamp"":2021-01-22 19:43:17.877},{""category2"":null,""name"":Deadloque,""category1"":null}]"
"[{""category2"":Medical:2145,""role"":normalUser,""category1"":Economic:1021,""username"":venedius},{""text"":Che fate?,""timestamp"":2021-01-22 20:01:53.633},{""category2"":null,""name"":Fluch der Mumie,""category1"":null}]"
"[{""category2"":Sports:1038,""role"":normalUser,""category1"":Murder/Mystery:1040,""username"":adept23},{""text"":Post,""timestamp"":2021-01-22 19:40:47.887},{""category2"":null,""name"":Flotter Falter,""category1"":null}]"
"[{""category2"":Memory:1045,""role"":normalUser,""category1"":Zombies:2481,""username"":mikea1985},{""text"":Post,""timestamp"":2021-01-22 19:26:01.993},{""category2"":null,""name"":Flottenmanöver - Reisespiel,""category1"":null}]"
"[{""category2"":Movies/TV/Radio Theme:1064,""role"":normalUser,""category1"":Spies/Secret Agents:1081,""username"":jefftheleopard},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:37:41.173},{""category2"":null,""name"":Dead of Night 2nd Edition,""category1"":null}]"
"[{""category2"":Book:1117,""role"":normalUser,""category1"":Novel-Based:1093,""username"":flashowl},{""text"":Ci siete?,""timestamp"":2021-01-22 19:29:41.601},{""category2"":null,""name"":Dead of Night 2nd Edition,""category1"":null}]"
"[{""category2"":Racing:1031,""role"":normalUser,""category1"":Travel:1097,""username"":the maniac},{""text"":Post,""timestamp"":2021-01-22 19:51:53.741},{""category2"":null,""name"":Dead men tell no tales,""category1"":null}]"
"[{""category2"":Print & Play:1120,""role"":normalUser,""category1"":Word-game:1025,""username"":wisephoenix},{""text"":Post,""timestamp"":2021-01-22 19:34:48.258},{""category2"":null,""name"":Dead Man's Dice,""category1"":null}]"
"[{""category2"":Transportation:1011,""role"":influencer,""category1"":Ancient:1050,""username"":quartzsand},{""text"":Che fate?,""timestamp"":2021-01-22 19:49:39.396},{""category2"":null,""name"":De Vulgari Eloquentia,""category1"":null}]"
"[{""category2"":Transportation:1011,""role"":normalUser,""category1"":Bluffing:1023,""username"":spidedd},{""text"":Ah incredibile,""timestamp"":2021-01-22 20:02:11.998},{""category2"":null,""name"":De Veilingmeesters van Amsterdam,""category1"":null}]"
"[{""category2"":World War II: 1049,""role"":normalUser,""category1"":Negotiation:1026,""username"":brasidas69},{""text"":Sono ioo,""timestamp"":2021-01-22 19:50:33.077},{""category2"":null,""name"":De Bellis Renationis,""category1"":null}]"
"[{""category2"":Collectible Components:1044,""role"":normalUser,""category1"":Card Game:1002,""username"":stevemacphisto},{""text"":Post,""timestamp"":2021-01-22 19:23:41.185},{""category2"":null,""name"":De Bellis Antiquitatis,""category1"":null}]"
"[{""category2"":Zombies:2481,""role"":normalUser,""category1"":Humor:1079,""username"":julians},{""text"":Ah davvero,""timestamp"":2021-01-22 19:29:16.456},{""category2"":null,""name"":Flip-Flap,""category1"":null}]"
"[{""category2"":Wargame:1019,""role"":normalUser,""category1"":Dice:1017,""username"":zeta leonis},{""text"":Post,""timestamp"":2021-01-22 19:42:40.023},{""category2"":null,""name"":Flip City: Reuse,""category1"":null}]"
"[{""category2"":Educational:1094,""role"":influencer,""category1"":Science Fiction:1016,""username"":guilherme chinini},{""text"":Ah davvero,""timestamp"":2021-01-22 19:24:45.744},{""category2"":null,""name"":Days of Knights,""category1"":null}]"
"[{""category2"":Exploration:1020,""role"":normalUser,""category1"":Transportation:1011,""username"":cndypielips},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:32:58.737},{""category2"":null,""name"":Day & Night,""category1"":null}]"
"[{""category2"":Fighting:1046,""role"":normalUser,""category1"":Miniatures:1047,""username"":theswally},{""text"":Ci siete?,""timestamp"":2021-01-22 19:53:20.904},{""category2"":null,""name"":Dawn of War,""category1"":null}]"
"[{""category2"":Racing:1031,""role"":normalUser,""category1"":Economic:1021,""username"":rick mathews},{""text"":Ci siete?,""timestamp"":2021-01-22 19:58:53.435},{""category2"":null,""name"":Fliegende Teppiche,""category1"":null}]"
"[{""category2"":Action/Dexterity:1032,""role"":normalUser,""category1"":Adventure:1022,""username"":shadow89},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:47:35.336},{""category2"":null,""name"":Fliegende Piraten,""category1"":null}]"
"[{""category2"":Memory:1045,""role"":normalUser,""category1"":Real-time:1037,""username"":alphagoat760},{""text"":Post,""timestamp"":2021-01-22 19:29:27.992},{""category2"":null,""name"":Fliegen naschen,""category1"":null}]"
"[{""category2"":Travel:1097,""role"":normalUser,""category1"":Murder/Mystery:1040,""username"":sirpork},{""text"":Tutto bene?,""timestamp"":2021-01-22 20:03:22.201},{""category2"":null,""name"":Flieg zu mir,""category1"":null}]"
"[{""category2"":Spies/Secret Agents:1081,""role"":normalUser,""category1"":Print & Play:1120,""username"":carlbenham},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:45:33.691},{""category2"":null,""name"":Flick Fleck,""category1"":null}]"
"[{""category2"":Wargame:1019,""role"":normalUser,""category1"":World War II: 1049,""username"":atony77},{""text"":Che fate?,""timestamp"":2021-01-22 19:56:54.221},{""category2"":null,""name"":Das Zepter von Zavandor,""category1"":null}]"
"[{""role"":admin,""username"":vaydee},{""text"":Sono ioo,""timestamp"":2021-01-22 19:31:09.648},{""category2"":null,""name"":Fleet 1715 Erweiterungsset,""category1"":null}]"
"[{""category2"":Animals:1089,""role"":normalUser,""category1"":Dice:1017,""username"":gumshoe_nr1},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:54:46.894},{""category2"":null,""name"":Das verfluchte Piratengold,""category1"":null}]"
"[{""category2"":Napoleonic:1051,""role"":influencer,""category1"":Humor:1079,""username"":rrosca},{""text"":Ci siete?,""timestamp"":2021-01-22 19:40:45.528},{""category2"":null,""name"":Flag Dash,""category1"":null}]"
"[{""category2"":Children's Game:1041,""role"":normalUser,""category1"":Bluffing:1023,""username"":boomer642},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:46:41.819},{""category2"":null,""name"":Fladeranti,""category1"":null}]"
"[{""category2"":Economic:1021,""role"":normalUser,""category1"":Children's Game:1041,""username"":benj85},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:56:44.95},{""category2"":null,""name"":Fix Mix,""category1"":null}]"
"[{""category2"":Spies/Secret Agents:1081,""role"":normalUser,""category1"":Wargame:1019,""username"":xeelee},{""text"":Post,""timestamp"":2021-01-22 19:42:32.442},{""category2"":null,""name"":Das Streuhandspiel,""category1"":null}]"
"[{""category2"":Miniatures:1047,""role"":normalUser,""category1"":Children's Game:1041,""username"":johndeerethebest},{""text"":Ah davvero,""timestamp"":2021-01-22 20:01:06.588},{""category2"":null,""name"":Five Seals of Magic,""category1"":null}]"
"[{""category2"":Fantasy:1010,""role"":normalUser,""category1"":Dice:1017,""username"":boondabba},{""text"":Ci siete?,""timestamp"":2021-01-22 19:58:34.821},{""category2"":null,""name"":Das Spiele-Buch,""category1"":null}]"
"[{""category2"":Exploration:1020,""role"":normalUser,""category1"":Abstact Strategy:1009,""username"":wolfrath},{""text"":Che fate?,""timestamp"":2021-01-22 19:44:55.852},{""category2"":null,""name"":Fische und Steine,""category1"":null}]"
"[{""category2"":Card Game:1002,""role"":normalUser,""category1"":Book:1117,""username"":bobcat tom},{""text"":Ah davvero,""timestamp"":2021-01-22 19:22:34.345},{""category2"":null,""name"":Fische Fluppen Frikadellen,""category1"":null}]"
"[{""category2"":Medical:2145,""role"":normalUser,""category1"":Medieval:1035,""username"":sauzer9382},{""text"":Ci siete?,""timestamp"":2021-01-22 19:33:10.502},{""category2"":null,""name"":Das Schlaumeier-Quiz,""category1"":null}]"
"[{""category2"":Number:1098,""role"":normalUser,""category1"":Memory:1045,""username"":virpye},{""text"":Che fate?,""timestamp"":2021-01-22 19:56:29.361},{""category2"":null,""name"":Das Schicksal der Könige,""category1"":null}]"
"[{""category2"":Dice:1017,""role"":normalUser,""category1"":Bluffing:1023,""username"":jjerg},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:46:45.652},{""category2"":null,""name"":First English,""category1"":null}]"
"[{""category2"":Territory Building:1086,""role"":normalUser,""category1"":Murder/Mystery:1040,""username"":binoca},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:43:57.605},{""category2"":null,""name"":Das Prestel-Memospiel Bayern,""category1"":null}]"
"[{""category2"":Book:1117,""role"":normalUser,""category1"":Spies/Secret Agents:1081,""username"":peroxido},{""text"":Sono ioo,""timestamp"":2021-01-22 19:52:54.963},{""category2"":null,""name"":Das Prestel Kinder Kunstspiel,""category1"":null}]"
"[{""category2"":Modern Warfare:1069,""role"":normalUser,""category1"":Movies/TV/Radio Theme:1064,""username"":markjames},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:42:54.358},{""category2"":null,""name"":Das Prestel ArchitekTourSpiel MÜNCHEN,""category1"":null}]"
"[{""category2"":Medieval:1035,""role"":moderator,""category1"":Ancient:1050,""username"":fakebanana},{""text"":Sono ioo,""timestamp"":2021-01-22 19:28:15.875},{""category2"":null,""name"":Finstere Flure,""category1"":null}]"
"[{""category2"":Spies/Secret Agents:1081,""role"":normalUser,""category1"":Negotiation:1026,""username"":tavares84},{""text"":Sono ioo,""timestamp"":2021-01-22 19:57:03.854},{""category2"":null,""name"":Finger weg!,""category1"":null}]"
"[{""category2"":Memory:1045,""role"":normalUser,""category1"":Sports:1038,""username"":muvin},{""text"":Ci siete?,""timestamp"":2021-01-22 19:28:03.308},{""category2"":null,""name"":Findnix,""category1"":null}]"
"[{""category2"":Real-time:1037,""role"":normalUser,""category1"":Print & Play:1120,""username"":mentorius},{""text"":Che fate?,""timestamp"":2021-01-22 19:33:27.607},{""category2"":null,""name"":Finde den Freund!,""category1"":null}]"
"[{""category2"":Transportation:1011,""role"":normalUser,""category1"":Economic:1021,""username"":nikolaivp},{""text"":Sono ioo,""timestamp"":2021-01-22 19:45:32.71},{""category2"":null,""name"":Filou,""category1"":null}]"
"[{""category2"":Deduction:1039,""role"":normalUser,""category1"":Print & Play:1120,""username"":zeopower6},{""text"":Che fate?,""timestamp"":2021-01-22 19:22:29.328},{""category2"":null,""name"":Das Labyrinth des Pharao: Sphinx und Triamide,""category1"":null}]"
"[{""category2"":Educational:1094,""role"":normalUser,""category1"":Modern Warfare:1069,""username"":prowerfox},{""text"":Post,""timestamp"":2021-01-22 19:46:38.171},{""category2"":null,""name"":Filipino Fruit Market,""category1"":null}]"
"[{""category2"":Educational:1094,""role"":normalUser,""category1"":Sports:1038,""username"":reesesgogaming},{""text"":Ci siete?,""timestamp"":2021-01-22 19:39:11.527},{""category2"":null,""name"":Fifty Shades of Grey - Partyspiel,""category1"":null}]"
"[{""category2"":Aviation/Flight:2650,""role"":influencer,""category1"":Real-time:1037,""username"":daquinus},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:36:03.672},{""category2"":null,""name"":Fifth Frontier War,""category1"":null}]"
"[{""category2"":Real-time:1037,""role"":normalUser,""category1"":Fighting:1046,""username"":lairdkeffer},{""text"":Post,""timestamp"":2021-01-22 19:40:29.301},{""category2"":null,""name"":FIFA: Würfel-Kick,""category1"":null}]"
"[{""category2"":Medieval:1035,""role"":normalUser,""category1"":Video Game Theme:1101,""username"":comics0026},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:56:56.556},{""category2"":null,""name"":Fiese 15,""category1"":null}]"
"[{""category2"":Collectible Components:1044,""role"":normalUser,""category1"":Sports:1038,""username"":berelon},{""text"":Ah davvero,""timestamp"":2021-01-22 19:43:37.895},{""category2"":null,""name"":Das Kinderrechtspiel,""category1"":null}]"
"[{""category2"":Territory Building:1086,""role"":normalUser,""category1"":Modern Warfare:1069,""username"":wilder4x},{""text"":Che fate?,""timestamp"":2021-01-22 19:57:33.671},{""category2"":null,""name"":Das Jahr des Greifen II,""category1"":null}]"
"[{""category2"":Trains:1034,""role"":normalUser,""category1"":Humor:1079,""username"":suppenkazper},{""text"":Sono ioo,""timestamp"":2021-01-22 19:49:54.512},{""category2"":null,""name"":Fette Autos,""category1"":null}]"
"[{""category2"":Word-game:1025,""role"":normalUser,""category1"":Science Fiction:1016,""username"":jeanlau},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:36:45.421},{""category2"":null,""name"":Das große Wimmelwelt-Spiel,""category1"":null}]"
"[{""category2"":Travel:1097,""role"":normalUser,""category1"":Napoleonic:1051,""username"":crystalsmuse},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:40:04.606},{""category2"":null,""name"":Ferner Osten,""category1"":null}]"
"[{""category2"":Napoleonic:1051,""role"":normalUser,""category1"":Murder/Mystery:1040,""username"":wodskou},{""text"":Sono ioo,""timestamp"":2021-01-22 19:36:33.562},{""category2"":null,""name"":Cyclades,""category1"":null}]"
"[{""category2"":Animals:1089,""role"":normalUser,""category1"":Travel:1097,""username"":gofrito},{""text"":Ah davvero,""timestamp"":2021-01-22 19:42:16.399},{""category2"":null,""name"":Fencing,""category1"":null}]"
"[{""category2"":Aviation/Flight:2650,""role"":normalUser,""category1"":Party Game:1030,""username"":john_grills},{""text"":Ah davvero,""timestamp"":2021-01-22 19:50:08.824},{""category2"":null,""name"":Felsberger Toccato,""category1"":null}]"
"[{""category2"":Novel-Based:1093,""role"":normalUser,""category1"":Party Game:1030,""username"":rwalters},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:55:30.799},{""category2"":null,""name"":Felsberger Spielbaum,""category1"":null}]"
"[{""category2"":Real-time:1037,""role"":normalUser,""category1"":Fighting:1046,""username"":frillycakes},{""text"":Sono ioo,""timestamp"":2021-01-22 19:24:34.882},{""category2"":null,""name"":Das große Frankenquiz,""category1"":null}]"
"[{""category2"":Miniatures:1047,""role"":normalUser,""category1"":Science Fiction:1016,""username"":asanka88},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:39:05.186},{""category2"":null,""name"":Das Große Buch der D&D Regeln,""category1"":null}]"
"[{""category2"":Memory:1045,""role"":normalUser,""category1"":Party Game:1030,""username"":erilua},{""text"":Sono ioo,""timestamp"":2021-01-22 19:56:02.754},{""category2"":null,""name"":Das große Abenteuer der kleinen Halblinge,""category1"":null}]"
"[{""category2"":Puzzle:1028,""role"":normalUser,""category1"":Book:1117,""username"":macvitor},{""text"":Post,""timestamp"":2021-01-22 19:56:41.39},{""category2"":null,""name"":Das Grauen von Dymrak,""category1"":null}]"
"[{""category2"":Sports:1038,""role"":normalUser,""category1"":Spies/Secret Agents:1081,""username"":lord al_x},{""text"":Ah davvero,""timestamp"":2021-01-22 19:33:58.2},{""category2"":null,""name"":Das Graue Konzil,""category1"":null}]"
"[{""role"":admin,""username"":peefrimgar},{""text"":Ah incredibile,""timestamp"":2021-01-22 20:01:45.88},{""category2"":null,""name"":Das Geheimnis von Monte Cristo,""category1"":null}]"
"[{""category2"":Zombies:2481,""role"":normalUser,""category1"":Number:1098,""username"":txmomof3boyz},{""text"":Post,""timestamp"":2021-01-22 19:58:17.785},{""category2"":null,""name"":Cut Mat,""category1"":null}]"
"[{""category2"":Book:1117,""role"":normalUser,""category1"":Wargame:1019,""username"":mouloxtos},{""text"":Che fate?,""timestamp"":2021-01-22 19:56:35.916},{""category2"":null,""name"":Feelina,""category1"":null}]"
"[{""category2"":Novel-Based:1093,""role"":normalUser,""category1"":Napoleonic:1051,""username"":dbrett},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:53:16.132},{""category2"":null,""name"":Fear God and Dread Nought,""category1"":null}]"
"[{""category2"":Puzzle:1028,""role"":normalUser,""category1"":Aviation/Flight:2650,""username"":s_hammer},{""text"":Ah davvero,""timestamp"":2021-01-22 19:22:55.566},{""category2"":null,""name"":Das Geheimnis der Erfolgreichen,""category1"":null}]"
"[{""category2"":Humor:1079,""role"":normalUser,""category1"":Ancient:1050,""username"":chaosz},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:28:01.716},{""category2"":null,""name"":Curious George Match-a-Balloon Game,""category1"":null}]"
"[{""category2"":Educational:1094,""role"":normalUser,""category1"":Abstact Strategy:1009,""username"":gamercoma},{""text"":Ah davvero,""timestamp"":2021-01-22 19:52:34.588},{""category2"":null,""name"":Cupcake Empire,""category1"":null}]"
"[{""category2"":Modern Warfare:1069,""role"":normalUser,""category1"":Spies/Secret Agents:1081,""username"":bazaarbroz},{""text"":Ci siete?,""timestamp"":2021-01-22 19:36:51.842},{""category2"":null,""name"":Cupcake Academy,""category1"":null}]"
"[{""category2"":Wargame:1019,""role"":normalUser,""category1"":Sports:1038,""username"":lq_cincinnatus},{""text"":Tutto bene?,""timestamp"":2021-01-22 19:41:32.595},{""category2"":null,""name"":Das Flüstern der Liebe,""category1"":null}]"
"[{""category2"":Trains:1034,""role"":normalUser,""category1"":Economic:1021,""username"":balladblack},{""text"":Sono ioo,""timestamp"":2021-01-22 20:00:13.36},{""category2"":null,""name"":Das Fest der Schatten,""category1"":null}]"
"[{""category2"":Educational:1094,""role"":normalUser,""category1"":Trains:1034,""username"":thinktongtank},{""text"":Sono ioo,""timestamp"":2021-01-22 19:52:42.607},{""category2"":null,""name"":Cults of Terror,""category1"":null}]"
"[{""category2"":Wargame:1019,""role"":influencer,""category1"":Science Fiction:1016,""username"":thelumplumps},{""text"":Post,""timestamp"":2021-01-22 19:56:57.131},{""category2"":null,""name"":Fatal Alliances,""category1"":null}]"
"[{""category2"":Puzzle:1028,""role"":normalUser,""category1"":Word-game:1025,""username"":mattrick},{""text"":Ci siete?,""timestamp"":2021-01-22 19:53:22.964},{""category2"":null,""name"":Das E.R.S.T.E.,""category1"":null}]"
"[{""category2"":Bluffing:1023,""role"":normalUser,""category1"":Medieval:1035,""username"":marciamm},{""text"":Ci siete?,""timestamp"":2021-01-22 19:50:21.078},{""category2"":null,""name"":Cublino,""category1"":null}]"
"[{""category2"":Exploration:1020,""role"":normalUser,""category1"":Card Game:1002,""username"":gnarly717},{""text"":Ci siete?,""timestamp"":2021-01-22 19:23:59.342},{""category2"":null,""name"":Cubiko,""category1"":null}]"
"[{""category2"":Book:1117,""role"":normalUser,""category1"":Real-time:1037,""username"":donovani},{""text"":Post,""timestamp"":2021-01-22 19:26:22.995},{""category2"":null,""name"":Farming,""category1"":null}]"
"[{""category2"":Fantasy:1010,""role"":influencer,""category1"":Number:1098,""username"":aramis74},{""text"":Sono ioo,""timestamp"":2021-01-22 19:46:53.207},{""category2"":null,""name"":Cuba Sonderedition,""category1"":null}]"
"[{""category2"":Travel:1097,""role"":influencer,""category1"":Real-time:1037,""username"":lipschitzz},{""text"":Post,""timestamp"":2021-01-22 19:37:15.008},{""category2"":null,""name"":Cthulhu: Mittelalter - Die dunklen Jahre,""category1"":null}]"
"[{""category2"":Number:1098,""role"":normalUser,""category1"":Memory:1045,""username"":podxt},{""text"":Ci siete?,""timestamp"":2021-01-22 19:43:15.093},{""category2"":null,""name"":Farben Yatzy,""category1"":null}]"
"[{""category2"":Economic:1021,""role"":normalUser,""category1"":Real-time:1037,""username"":ottavianocosta},{""text"":Ah davvero,""timestamp"":2021-01-22 19:26:38.999},{""category2"":null,""name"":Far Space Foundry,""category1"":null}]"
"[{""category2"":Wargame:1019,""role"":normalUser,""category1"":Adventure:1022,""username"":mrsmith00},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:55:31.954},{""category2"":null,""name"":Cthulhu Now - Verschlusssache,""category1"":null}]"
"[{""category2"":Science Fiction:1016,""role"":normalUser,""category1"":Children's Game:1041,""username"":wizardshred},{""text"":Ci siete?,""timestamp"":2021-01-22 19:30:39.54},{""category2"":null,""name"":Cthulhu Now,""category1"":null}]"
"[{""category2"":Educational:1094,""role"":normalUser,""category1"":Spies/Secret Agents:1081,""username"":athavir},{""text"":Che fate?,""timestamp"":2021-01-22 19:25:43.229},{""category2"":null,""name"":Das Amulett,""category1"":null}]"
"[{""category2"":Action/Dexterity:1032,""role"":normalUser,""category1"":Bluffing:1023,""username"":inacp},{""text"":Post,""timestamp"":2021-01-22 20:01:25.89},{""category2"":null,""name"":Cthulhu Classics,""category1"":null}]"
"[{""category2"":Card Game:1002,""role"":influencer,""category1"":Territory Building:1086,""username"":tamalin},{""text"":Ah incredibile,""timestamp"":2021-01-22 20:02:20.533},{""category2"":null,""name"":Cthulhu 500,""category1"":null}]"
"[{""category2"":Trains:1034,""role"":normalUser,""category1"":Puzzle:1028,""username"":costyynnel},{""text"":Ah incredibile,""timestamp"":2021-01-22 19:38:50.769},{""category2"":null,""name"":Darwin’s Choice,""category1"":null}]"
"[{""category2"":Negotiation:1026,""role"":normalUser,""category1"":Wargame:1019,""username"":beyondsolitaire},{""text"":Ci siete?,""timestamp"":2021-01-22 19:34:40.249},{""category2"":null,""name"":Crux,""category1"":null}]"
"[{""category2"":Word-game:1025,""role"":normalUser,""category1"":Murder/Mystery:1040,""username"":btrhoads},{""text"":Sono ioo,""timestamp"":2021-01-22 19:56:42.518},{""category2"":null,""name"":Crusher Joe,""category1"":null}]"
"[{""category2"":Miniatures:1047,""role"":influencer,""category1"":Humor:1079,""username"":sectunmaximus},{""text"":Sono ioo,""timestamp"":2021-01-22 19:54:15.397},{""category2"":null,""name"":Family Business,""category1"":null}]"
"[{""category2"":Number:1098,""role"":normalUser,""category1"":Educational:1094,""username"":cariassus},{""text"":Ci siete?,""timestamp"":2021-01-22 19:29:08.405},{""category2"":null,""name"":Crude,""category1"":null}]"
"[{""category2"":Aviation/Flight:2650,""role"":normalUser,""category1"":Medieval:1035,""username"":epikoyros},{""text"":Che fate?,""timestamp"":2021-01-22 19:42:29.698},{""category2"":null,""name"":Dark Horse Classic,""category1"":null}]"
"[{""category2"":Territory Building:1086,""role"":normalUser,""category1"":Miniatures:1047,""username"":ross11359},{""text"":Che fate?,""timestamp"":2021-01-22 20:02:34.656},{""category2"":null,""name"":Falsch gedacht!,""category1"":null}]"
"[{""category2"":Miniatures:1047,""role"":normalUser,""category1"":Medical:2145,""username"":donlooz},{""text"":Tutto bene?,""timestamp"":2021-01-22 20:00:33.037},{""category2"":null,""name"":Dark Emperor,""category1"":null}]"
"[{""category2"":Puzzle:1028,""role"":normalUser,""category1"":Territory Building:1086,""username"":lk758tmy},{""text"":Che fate?,""timestamp"":2021-01-22 19:35:48.589},{""category2"":null,""name"":Dark Dealings: Interactive Defenses & Flexible Defenses,""category1"":null}]"
